Name,Annotation Detail,Assign to...,DOI,Date,Dedicated hours,GBIF,GitHub Issue,Number of Pages,Project,Status,TB Reference Link,Template (Auto),Template Name,Treatment(s)?,Type (Auto),UUID,Zenodo
TMP.InsectaMundi.0740.1-17.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3676607,"Feb 10, 2020 → Feb 20, 2020",0.08,https://www.gbif.org/dataset/5fb7c238-0813-4cf2-9c99-b827f92c398d,,20,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/9B44FF99FFC23A02FFC72541FFEF1405,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,9B44FF99FFC23A02FFC72541FFEF1405,https://zenodo.org/record/3676607#.Xk55jmhKgUF
TMP.InsectaMundi.0739.1-26.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3676599,"Feb 10, 2020 → Feb 20, 2020",0.42,https://www.gbif.org/dataset/81fddc1b-649c-4455-a6da-e6a4ca9c0291,,28,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/9C6FFFDFFFF2FFC6FFCCF405FD27FFA4,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,9C6FFFDFFFF2FFC6FFCCF405FD27FFA4,https://zenodo.org/record/3676599#.Xk55g2hKgUF
TMP.InsectaMundi.0738.1-8.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3676593,"Feb 10, 2020 → Feb 20, 2020",0.25,https://www.gbif.org/dataset/f86beed9-5cc5-40cc-96c7-df36295b3e13,,10,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/1735FFC0FF8C4014A87CB525FF96FFC2,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,1735FFC0FF8C4014A87CB525FF96FFC2,https://zenodo.org/record/3676593#.Xk50EWhKgUE
TMP.InsectaMundi.0736.1-52.pdf.imf,Low-level,Felipe Simoes,,"Feb 10, 2020",,,,54,"50% n. sp./year, 70k treatments on TB",Halted,,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,,
TMP.InsectaMundi.0735.1-7.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3676579,"Feb 10, 2020 → Feb 20, 2020",0.17,https://www.gbif.org/dataset/c65e2d4a-1a47-4945-88e7-d33a9fe3d772,,10,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FFFBA56AEC167831FF8BFF9ECD60B14E,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,FFFBA56AEC167831FF8BFF9ECD60B14E,https://zenodo.org/record/3676579#.Xk50C2hKgUE
TMP.InsectaMundi.0734.1-8.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3677317,"Feb 10, 2020 → Feb 20, 2020",0.17,https://www.gbif.org/dataset/88be7d8d-ad66-4941-8d76-a2ec373df4cd,https://github.com/gsautter/goldengate-imagine/issues/906,10,"50% n. sp./year, 70k treatments on TB",Completed,http://tb.plazi.org/GgServer/summary/FFE1FFF0FFEB6014A948FF9DFFE86A6B,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,FFE1FFF0FFEB6014A948FF9DFFE86A6B,https://zenodo.org/record/3677317#.Xk7FYmhKgUE
TMP.InsectaMundi.0733.1-5.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3675063,"Feb 10, 2020 → Feb 19, 2020",0.17,https://www.gbif.org/dataset/8defa883-2a40-4e1f-a989-9868f0558fc6,,8,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FFA3DD05FFC8F923A61DB850F171700C,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,FFA3DD05FFC8F923A61DB850F171700C,https://zenodo.org/record/3675063#.Xk0iumhKgUE
TMP.InsectaMundi.0732.1-306.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3678492,"Feb 10, 2020",8,,https://github.com/plazi/plazi-at-poa/issues/198,308,"50% n. sp./year, 70k treatments on TB",Needs Review,http://tb.plazi.org/GgServer/summary/FFEE8764FFCBFFEDFF88FB6E317CFFF0,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,FFEE8764FFCBFFEDFF88FB6E317CFFF0,https://zenodo.org/record/3678492
TMP.InsectaMundi.0731.1-56.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3677235,"Feb 10, 2020 → Feb 20, 2020",1.25,https://www.gbif.org/dataset/1ee19d5d-27cf-4c93-989c-3fe3eb467203,,58,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FFB7515A7E72FFFEFFFF732ADF1EFFFB,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,FFB7515A7E72FFFEFFFF732ADF1EFFFB,https://zenodo.org/record/3677235#.Xk6-CWhKgUE
TMP.InsectaMundi.0730.1-5.pdf.imf,Low-level,Felipe Simoes,,"Feb 10, 2020",,,,8,"50% n. sp./year, 70k treatments on TB",Halted,,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,,
TMP.InsectaMundi.0728.1-12.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3675023,"Feb 10, 2020 → Feb 19, 2020",0.25,https://www.gbif.org/dataset/30de3e76-7464-49f8-ba36-15a9cc71b955,,14,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/8F77D23FA115A616FFD0FFF27302FFA0,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,8F77D23FA115A616FFD0FFF27302FFA0,https://zenodo.org/record/3675023#.Xk0g72hKgUE
TMP.InsectaMundi.0729.1-27.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3675043,"Feb 10, 2020 → Feb 19, 2020",0.25,https://www.gbif.org/dataset/b1aa1869-9519-4d18-ba2c-25e6517ff390,,30,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/C73DBD01FFCF7231FF85424EFFE1EA10,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,C73DBD01FFCF7231FF85424EFFE1EA10,https://zenodo.org/record/3675043#.Xk0heGhKgUE
TMP.InsectaMundi.0726.1-16.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3675009,"Feb 10, 2020 → Feb 19, 2020",0.08,,,18,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FF88FFC7FFB1DC69B933FF9EFFF8FF90,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,No,Template-Based,FF88FFC7FFB1DC69B933FF9EFFF8FF90,https://zenodo.org/record/3675009#.Xk0gSGhKgUE
TMP.InsectaMundi.0724.1-5.pdf.imf,Low-level,Felipe Simoes,,"Feb 10, 2020",,,,8,"50% n. sp./year, 70k treatments on TB",Halted,,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,,
TMP.InsectaMundi.0727.1-12.pdf.imf,Low-level,Felipe Simoes,,"Feb 10, 2020",,,,,"50% n. sp./year, 70k treatments on TB",Not Started,,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,,Template-Based,,
TMP.InsectaMundi.0725.1-7.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3674997,"Feb 10, 2020 → Feb 19, 2020",0.5,https://www.gbif.org/dataset/beff1505-6149-4546-b3d1-1f912c81448e,,10,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/2118FFCAFFB42D06856CD90FD25AFFED,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,2118FFCAFFB42D06856CD90FD25AFFED,https://zenodo.org/record/3674997#.Xk0gR2hKgUE
TMP.InsectaMundi.0723.1-38.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3674939,"Feb 10, 2020 → Feb 19, 2020",0.41,https://www.gbif.org/dataset/1e35686c-3e83-4ac3-914c-f78296f9aeda,,40,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/AE22BC1DE801FFCDFFAAFFA12A4FFFD7,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,AE22BC1DE801FFCDFFAAFFA12A4FFFD7,https://zenodo.org/record/3674939#.Xk0ddWhKgUE
TMP.InsectaMundi.0720.1-12.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3674915,"Feb 10, 2020 → Feb 19, 2020",0.41,https://www.gbif.org/dataset/afc2fa4d-f1c4-437f-a89d-eec74c244312,https://github.com/plazi/learning/issues/9,14,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/885B9859FFEEFFCFFFEB1955FF91FFDF,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,885B9859FFEEFFCFFFEB1955FF91FFDF,https://zenodo.org/record/3674915#.Xk0dcmhKgUE
TMP.InsectaMundi.0722.1-10.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3674921,"Feb 10, 2020 → Feb 19, 2020",0.33,https://www.gbif.org/dataset/3e56984a-c342-4053-ba1d-4902e47a6f4f,,12,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/A678EF37FFD59B14FFB9FFE8FFDE2341,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,A678EF37FFD59B14FFB9FFE8FFDE2341,https://zenodo.org/record/3674921#.Xk0db2hKgUE
TMP.InsectaMundi.0721.1-5.pdf.imf,Low-level,Felipe Simoes,,"Feb 10, 2020",,,,8,"50% n. sp./year, 70k treatments on TB",Halted,,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,,
TMP.InsectaMundi.0717.1-6.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3674909,"Feb 10, 2020 → Feb 19, 2020",0.17,https://www.gbif.org/dataset/9b19b254-af96-4294-b623-5ed6bf2745e8,,8,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/A045913DCE24FF84FF9AB746FFEDFFD8,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,A045913DCE24FF84FF9AB746FFEDFFD8,https://zenodo.org/record/3674909#.Xk0damhKgUE
TMP.InsectaMundi.0718.1-2.pdf.imf,Low-level,Felipe Simoes,,"Feb 10, 2020",,,,2,"50% n. sp./year, 70k treatments on TB",Halted,,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,,
TMP.InsectaMundi.0719.1-9.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3674913,"Feb 10, 2020 → Feb 19, 2020",0.17,https://www.gbif.org/dataset/4027e728-57d0-4c28-bfb1-1ca823ab1b6e,,12,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/8B7AB316FF87FFA591652A523E6B9765,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,8B7AB316FF87FFA591652A523E6B9765,https://zenodo.org/record/3674913#.Xk0db2hKgUE
TMP.InsectaMundi.0716.1-35.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3677213,"Feb 10, 2020 → Feb 20, 2020",1.25,https://www.gbif.org/dataset/e75dd27e-8506-4850-9e05-48101e710bec,,38,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FFEF1C5BCE46BA5F527D8712264A4C78,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,FFEF1C5BCE46BA5F527D8712264A4C78,https://zenodo.org/record/3677213#.Xk69p2hKgUE
TMP.InsectaMundi.0715.1-27.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3674873,"Feb 10, 2020 → Feb 19, 2020",1,https://www.gbif.org/dataset/34f04919-3bf7-46df-9e1f-2de103371e7c,,30,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FF8FFFB98822FFF56A628007173CFF9E,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,FF8FFFB98822FFF56A628007173CFF9E,https://zenodo.org/record/3674873#.Xk0daWhKgUE
TMP.InsectaMundi.0714.1-32.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3674855,"Feb 10, 2020 → Feb 19, 2020",0.83,https://www.gbif.org/dataset/ac53680f-6358-4d6b-8880-ccf3dd73297e,,34,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/B266FFE8C75E95278D50D20C2369FF89,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,B266FFE8C75E95278D50D20C2369FF89,https://zenodo.org/record/3674855#.Xk0b6mhKgUE
TMP.InsectaMundi.0713.1-5.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3674849,"Feb 10, 2020 → Feb 19, 2020",0.17,https://www.gbif.org/dataset/b3e8347a-67c3-4330-ab37-461e2239ce95,,8,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/110FFFD34410FFD5FFC9FFFAB207FFA6,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,110FFFD34410FFD5FFC9FFFAB207FFA6,https://zenodo.org/record/3674849#.Xk0b6WhKgUE
TMP.InsectaMundi.0712.1-30.pdf.imf,Low-level,Felipe Simoes,,"Feb 10, 2020",,,,32,"50% n. sp./year, 70k treatments on TB",Halted,,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,,
TMP.InsectaMundi.0711.1-5.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3674843,"Feb 10, 2020 → Feb 19, 2020",0.02,,,8,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/9C79132BFFB5C64EFFEA9B06FFF6FFE1,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,No,Template-Based,9C79132BFFB5C64EFFEA9B06FFF6FFE1,https://zenodo.org/record/3674843#.Xk0b5mhKgUE
TMP.InsectaMundi.0710.1-13.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3674835,"Feb 10, 2020 → Feb 19, 2020",0.83,https://www.gbif.org/dataset/dde4db22-fb4f-4e91-b752-106ccadf9f90,,16,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FFCD4E331268FFA3A247F04EFFA37848,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,FFCD4E331268FFA3A247F04EFFA37848,https://zenodo.org/record/3674835#.Xk0bSWhKgUE
TMP.InsectaMundi.0709.1-37.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3674793,"Feb 10, 2020 → Feb 19, 2020",0.58,https://www.gbif.org/dataset/98c3ec1f-1711-4f1d-acb6-1702ad46ddfb,,40,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/C4739122FFFBFFC96B075A10FFFDFF93,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,C4739122FFFBFFC96B075A10FFFDFF93,https://zenodo.org/record/3674793#.Xk0aCmhKgUF
TMP.InsectaMundi.0708.1-35.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3673602,"Feb 10, 2020 → Feb 18, 2020",0.25,https://www.gbif.org/dataset/a6c229ee-b814-4e3f-b836-a9209628f6b6,,38,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FF96B278A17C901B3E380B23B61FCF54,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,FF96B278A17C901B3E380B23B61FCF54,https://zenodo.org/record/3673602#.XkvjW2hKgUE
TMP.InsectaMundi.0707.1-54.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3673491,"Feb 10, 2020 → Feb 18, 2020",0.41,https://www.gbif.org/dataset/d8f38b1a-d989-4559-8f58-95878de25602,,56,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/EB21351DFFA16500527EFFFCFF967A60,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,EB21351DFFA16500527EFFFCFF967A60,https://zenodo.org/record/3673491#.XkvahGhKgUE
TMP.InsectaMundi.0706.1-10.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3673403,"Feb 10, 2020 → Feb 18, 2020",0.25,https://www.gbif.org/dataset/f01c9bd1-7635-40c7-b5ee-5fc57320b880,,12,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FFB8FFE7FF946E5AFFDC9C2EFFA2FFB4,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,FFB8FFE7FF946E5AFFDC9C2EFFA2FFB4,https://zenodo.org/record/3673403#.XkvZcmhKgUE
TMP.InsectaMundi.0705.1-9.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3673383,"Feb 10, 2020 → Feb 18, 2020",0.15,https://www.gbif.org/dataset/4f2bb6f9-3fd9-43dd-b1ae-bbb529dbb481,,12,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/5803FFFCFFA3FF90FFB3FFD5FF92FFDA,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,5803FFFCFFA3FF90FFB3FFD5FF92FFDA,https://zenodo.org/record/3673383#.XkvXKmhKgUE
TMP.InsectaMundi.0703.1-18.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3673255,"Feb 10, 2020 → Feb 18, 2020",0.67,https://www.gbif.org/dataset/c2600308-106b-49d6-a3fb-beebf8c08840,,20,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FFD4B733FF86FFF2FFCF9359AB602072,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,FFD4B733FF86FFF2FFCF9359AB602072,https://zenodo.org/record/3673255#.XkvVt2hKgUE
TMP.InsectaMundi.0704.1-8.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3673363,"Feb 10, 2020 → Feb 18, 2020",0.25,https://www.gbif.org/dataset/6b2301e0-2fff-4d76-ac54-beb75b6fa93d,,10,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/086055650F60FFEBFF83FFD9FFAFFFCB,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,086055650F60FFEBFF83FFD9FFAFFFCB,https://zenodo.org/record/3673363#.XkvXKWhKgUE
TMP.InsectaMundi.0702.1-6.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3673247,"Feb 10, 2020 → Feb 18, 2020",0.17,https://www.gbif.org/dataset/775d8166-02ea-49c5-a526-c7dd6a387744,,8,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FFBBFFDD6B429E433678FFA0A017FFEE,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,FFBBFFDD6B429E433678FFA0A017FFEE,https://zenodo.org/record/3673247#.XkvVtGhKgUE
TMP.InsectaMundi.0700.1-12.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3673194,"Feb 10, 2020 → Feb 18, 2020",0.5,https://www.gbif.org/dataset/264c93c1-bb73-4f0c-8115-cbc901544be0,,14,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/2E1EFFC4FF971779FF9DFF92FF80FFB2,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,2E1EFFC4FF971779FF9DFF92FF80FFB2,https://zenodo.org/record/3673194#.XkvUkGhKgUF
TMP.InsectaMundi.0701.1-7.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3673214,"Feb 10, 2020 → Feb 18, 2020",0.33,https://www.gbif.org/dataset/065ae61f-a61a-46b5-9288-029c35e65617,,10,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/3124FFB41217FFB59C772B07FF91FF3A,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,3124FFB41217FFB59C772B07FF91FF3A,https://zenodo.org/record/3673214#.XkvVs2hKgUE
TMP.InsectaMundi.0699.1-10.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3673160,"Feb 10, 2020 → Feb 18, 2020",0.17,https://www.gbif.org/dataset/e42fbbb4-d375-4137-88de-264bcd467de2,,12,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FF9FA131FF9AFFD9FFAFFFEAFFA7BB72,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,FF9FA131FF9AFFD9FFAFFFEAFFA7BB72,https://zenodo.org/record/3673160#.XkvT5WhKgUF
TMP.InsectaMundi.0692.1-2.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3670489,"Feb 10, 2020 → Feb 17, 2020",0.33,https://www.gbif.org/dataset/922cc089-562c-4be3-971f-2bd1985315bf,,4,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FC16FFDFFF946F186C23FF93FFB98139,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,FC16FFDFFF946F186C23FF93FFB98139,https://zenodo.org/record/3670489#.XkqSV2hKgUE
TMP.InsectaMundi.0698.1-11.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3670562,"Feb 10, 2020 → Feb 17, 2020",0.33,https://www.gbif.org/dataset/fc1a0026-e50e-4fe8-b006-4af5f853f9b0,,14,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/D769FF83F30DFFF3FFCB082D2B5F3229,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,D769FF83F30DFFF3FFCB082D2B5F3229,https://zenodo.org/record/3670562#.XkqW5WhKgUE
TMP.InsectaMundi.0697.1-19.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3670544,"Feb 10, 2020 → Feb 17, 2020",0.41,https://www.gbif.org/dataset/2d860eed-811e-4478-a9d4-1188016c66d1,,22,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FFE4527EFFA0FF84FF97FFCFFFF22652,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,FFE4527EFFA0FF84FF97FFCFFFF22652,https://zenodo.org/record/3670544#.XkqSYGhKgUE
TMP.InsectaMundi.0695.1-19.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3670526,"Feb 10, 2020 → Feb 17, 2020",0.33,https://www.gbif.org/dataset/5ab481de-4d58-4fd0-a117-2a69558723be,,21,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FFD3E562FFE5921CDA74FFFA5C69FFA8,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,FFD3E562FFE5921CDA74FFFA5C69FFA8,https://zenodo.org/record/3670526#.XkqSW2hKgUE
TMP.InsectaMundi.0693.1-5.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3670493,"Feb 10, 2020 → Feb 17, 2020",0.5,https://www.gbif.org/dataset/77690e3f-3f08-490a-b0e8-0bbcac1fa05c,,8,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/5459947425314906FFF2F7054F2FFFD1,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,5459947425314906FFF2F7054F2FFFD1,https://zenodo.org/record/3670493#.XkqUEmhKgUF
TMP.InsectaMundi.0696.1-7.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3670536,"Feb 10, 2020 → Feb 17, 2020",0.25,https://www.gbif.org/dataset/16d85ec8-06f0-4aed-bcba-fed1a927bbe8,,10,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FFB2131F5E637F04FFBCFFD2C47CFFC6,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,FFB2131F5E637F04FFBCFFD2C47CFFC6,https://zenodo.org/record/3670536#.XkqSYGhKgUE
TMP.InsectaMundi.0694.1-23.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3670497,"Feb 10, 2020 → Feb 17, 2020",0.5,https://www.gbif.org/dataset/401838f5-42ff-44dd-95c0-5992c74b9ecc,,26,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/FFADFFADFF80FFC9FF9BFF9C63050322,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,FFADFFADFF80FFC9FF9BFF9C63050322,https://zenodo.org/record/3670497#.XkqSW2hKgUE
TMP.InsectaMundi.0691.1-16.pdf.imf,Low-level,Felipe Simoes,10.5281/zenodo.3670477,"Feb 10, 2020 → Feb 17, 2020",41,https://www.gbif.org/dataset/8951d1d9-2f42-479c-bbc8-3cd002ced019,,18,"50% n. sp./year, 70k treatments on TB",Completed,http://publication.plazi.org/id/B8223253FFCFFFF6FFC7FFB42279FFD8,Yes,https://www.notion.so/Insecta-Mundi-from-2009-to-2019-82e19a138ea1498eafffc59db249caab,Yes,Template-Based,B8223253FFCFFFF6FFC7FFB42279FFD8,https://zenodo.org/record/3670477#.XkqSV2hKgUE
